parity,days_in_milk,breed,milk_yield_kg,scc,electrical_conductivity,activity_steps,rumination_time,body_temp,milk_fat_pct,milk_protein_pct,mastitis,log_scc,yield_deviation,early_lactation,stress_score
2,92,0,31.650937478158493,60577.60863356759,5.06379144744426,4008,493,38.3125034224157,3.474371028304157,3.454603133301685,0,11.01168060928191,3.650937478158493,1,0
1,400,1,32.974975609362204,10000.0,4.6594614986505345,3932,400,38.38118612921776,3.1074900711876303,3.4372034975995494,0,9.210340371976184,4.974975609362204,0,0
5,230,0,18.479031781558774,40324.99747413075,4.52797055200169,4313,505,38.52789282646938,3.82300558524003,3.1389745673631317,0,10.604726840355609,-9.520968218441226,0,0
2,169,0,31.586217303420224,20342.70056736587,4.877404202138996,3726,496,38.583009482029524,3.686521731247149,3.698274216900276,0,9.920477432046154,3.5862173034202236,0,0
1,188,0,28.11942223430231,36801.36960687267,4.525207711094506,4311,416,38.579041896857035,4.6934684156424185,2.9761652506337923,0,10.513290341042527,0.11942223430230925,0,0
3,34,0,12.227220053367656,200000.0,5.0,3473,307,39.316801494170086,3.779235280383854,3.877416894186053,1,12.206072645530174,-15.772779946632344,1,2
2,290,0,24.123352158455553,50167.20705107761,3.8583463246933167,2877,429,38.36107497258228,4.100038959061089,3.39658704879664,0,10.82311684622722,-3.8766478415444467,0,0
2,262,0,26.064490045539056,35194.22774717188,3.9620759894156152,4591,452,38.632815363296515,3.5354634513247865,3.198950433053672,0,10.468637363683923,-1.9355099544609438,0,0
2,105,0,35.65112989912854,115612.03642413666,4.481965507294821,4360,421,38.50672695367342,3.5632965675079884,3.18764623305847,0,11.657995351116227,7.6511298991285415,0,0
4,150,0,35.18326488030674,48885.92234770424,4.751481954195745,4319,517,38.6161106796457,4.120185566249356,3.0963159743818154,0,10.79724474746566,7.183264880306737,0,0
3,88,0,29.54888833633111,59303.225889070025,4.790481341263676,3822,528,39.22779626489586,3.281683880786128,3.06183813413588,0,10.990418982984634,1.5488883363311103,1,1
2,244,0,36.123921722711295,13251.636310881657,4.640157156754393,4045,471,38.797539916816824,3.657974479407164,3.3777299418552595,0,9.491876318950348,8.123921722711295,0,0
2,340,1,31.019983245583163,10000.0,4.759985735002969,4149,447,38.98883486260199,3.701254425842876,3.2309293955004077,0,9.210340371976184,3.0199832455831626,0,0
2,142,1,27.353773923798663,37367.22861854718,4.565564681150996,4210,527,39.042009577462885,4.1546403235625275,3.0538011473230435,0,10.528549359134024,-0.6462260762013372,0,0
1,104,1,21.630067068712993,223942.8433558202,5.882031335998415,2194,304,39.49564072134916,4.205076388119697,3.313663704194148,1,12.31914613468732,-6.369932931287007,0,3
3,146,0,16.393722670151504,255811.25389117713,6.848200595272675,1833,369,39.687601734148664,3.093639564952547,3.4455900620303925,1,12.452195162042546,-11.606277329848496,0,3
3,84,0,20.638367625310707,46298.216763327924,4.200734665467729,4069,517,38.582572265159534,3.4990691910321696,3.261352355991519,0,10.74285872450168,-7.361632374689293,1,0
5,202,1,24.08685401073814,13747.348146275635,4.764127383680188,3723,489,38.74401023468626,4.181367623821681,3.334547521621194,0,9.528601222405388,-3.91314598926186,0,0
1,134,0,25.845947782135173,24049.604681521036,4.312060235317809,3058,524,38.30177960709332,3.591028716212646,3.2385402428084227,0,10.08787383804002,-2.1540522178648267,0,0
5,53,0,20.84846557112001,200000.0,6.46002109867393,3665,292,39.72474390683441,2.8784085347209145,3.3901386406232588,1,12.206072645530174,-7.151534428879991,1,2
1,199,0,26.15709705629936,23954.473182165973,4.5220486798672646,3670,506,38.183587992770796,3.4115233601336334,3.355111374746889,0,10.083910357097352,-1.84290294370064,0,0
2,99,0,19.677442960646,89647.74119478776,4.9875812309996,3332,497,38.490230013943346,2.9606927436661876,3.136907799012028,0,11.403643282896425,-8.322557039353999,1,0
2,90,0,24.98741698444102,25477.187365862297,4.774425556792455,3886,538,38.324882207325416,3.071098217855891,3.2472816626395504,0,10.145538717637953,-3.012583015558981,1,0
4,110,0,38.113041105530186,20903.77444246528,5.263116961449659,3752,470,38.79522060292732,4.60639217253588,3.052170628738571,0,9.947685016980795,10.113041105530186,0,0
1,41,0,19.493240726987445,74934.43403496439,4.530631009881692,4451,562,38.711475321751244,3.8414402466075916,3.3014458052268485,0,11.224368797304386,-8.506759273012555,1,0
1,29,0,11.768139326787201,386244.008789709,5.9993200377765685,2580,422,39.183146119267946,3.9891464505761123,3.6852201665083837,1,12.864224595849738,-16.2318606732128,1,1
3,30,0,25.685704882664318,900299.7981150657,5.806707893928772,1960,430,38.942848911475416,3.346422687710145,3.8279581402012814,1,13.710483095854697,-2.314295117335682,1,1
2,141,0,35.503087443898686,22286.149794540383,4.75849983880953,4220,420,39.10394660764281,4.186727197454374,3.05397763457015,0,10.011720679048127,7.503087443898686,0,0
5,40,0,21.530719189666975,102222.85454038931,4.70308293246081,5103,423,38.83929216762185,4.013637221875849,3.0847854649460036,0,11.534910557391072,-6.469280810333025,1,0
3,113,0,37.91055197223117,265786.1216476839,7.61151373579663,3307,290,40.30071515043924,3.4827342229461804,3.5439963471526266,1,12.490447210383,9.910551972231168,0,2
3,251,1,24.789704189829834,16866.729782553266,4.8508284840908376,4016,407,38.780925827361806,3.4681607764926556,3.006748608170444,0,9.733098308649058,-3.210295810170166,0,0
4,70,1,30.24519742917688,35698.29403227434,4.704314705686494,4522,524,38.36168900474214,3.2513179701060886,3.2415293904736058,0,10.48285818041513,2.24519742917688,1,0
4,271,0,30.162322329224708,63171.39140998588,5.299640489822892,2274,418,38.527945918637265,4.186326209370948,3.058535290315503,0,11.053606810086544,2.1623223292247076,0,1
2,256,0,32.084599546156895,47961.7959633766,4.538428715063677,4101,535,38.53202748249526,4.083060034516968,3.0733576197199954,0,10.778160055549929,4.084599546156895,0,0
1,126,0,26.76716022107101,40801.550966917945,4.529749219258557,4282,417,38.23914935611547,4.218140333952238,3.2111601773319065,0,10.616475373564791,-1.2328397789289909,0,0
4,141,1,20.511430469206676,200000.0,5.657980763076393,2616,309,40.03075816775027,3.042230766350908,3.672286503612409,1,12.206072645530174,-7.488569530793324,0,3
3,7,0,23.150697951912043,200000.0,5.9474772514381415,3226,261,39.2897513431309,3.0888612796915,3.595008661150692,1,12.206072645530174,-4.8493020480879565,1,2
1,51,1,25.680041382395533,30707.44318071065,4.866104899326722,4062,428,38.66905020722769,3.582038879868982,3.6278156680363187,0,10.33226035307239,-2.319958617604467,1,0
2,81,0,17.367902576421653,200000.0,6.626838947367704,2837,228,39.87932508449712,3.118328279753321,3.3926957643181352,1,12.206072645530174,-10.632097423578347,1,2
1,278,1,29.6183042219505,66636.50882319207,4.50605609532154,3620,487,38.32010626628162,3.932257108475918,3.116268140649315,0,11.107007886860831,1.618304221950499,0,0
3,147,0,23.37732584802383,21779.12093051932,5.572599915548638,4761,531,39.15578545576244,4.703907890930533,2.78775230575068,0,9.988707034355576,-4.62267415197617,0,0
3,211,0,28.524691797649908,66481.0802270418,5.394854573639615,4581,498,38.30682223583896,3.5548091670600224,3.119616118440779,0,11.104672678299872,0.5246917976499077,0,0
1,22,1,39.469448612829325,75744.13177982497,4.785334252055776,3612,465,38.379881608696856,4.548866152786047,3.330178964667525,0,11.23511625211766,11.469448612829325,1,0
1,99,1,22.59264780744607,64205.67089109899,5.169742520594513,4418,422,38.32218696524774,4.107266032697779,2.8576903605294186,0,11.0698468174141,-5.40735219255393,1,0
3,62,0,31.963114466497274,37863.276062964986,5.200940401172523,4433,476,38.527642144080104,4.079161274094296,2.7238407592384157,0,10.541736952001367,3.9631144664972737,1,0
2,300,0,28.53130780335082,20749.580187120773,4.746775649896623,4253,565,38.42486956387993,2.899316434036832,3.4289185371630206,0,9.940281293508189,0.5313078033508205,0,0
4,204,0,29.16569534487754,43121.708648916356,4.568363080551065,2965,545,38.129612430555426,4.050925020095023,3.191211954381555,0,10.671781830236503,1.1656953448775411,0,0
2,156,0,23.025547918480566,77199.96378583895,4.689948350000321,3728,483,38.42464197063495,4.023201426004206,3.1087083971969847,0,11.254154266917407,-4.974452081519434,0,0
4,78,0,26.177151794031357,16026.682260177895,4.307370828780337,4318,427,39.181747700836496,3.1506034613065053,3.2145834774522046,0,9.682010253513337,-1.8228482059686435,1,0
3,89,0,25.014922028119862,22480.937547600985,4.440090829094583,5489,436,38.835363258894965,3.774841703012729,3.221162162773082,0,10.020423008992099,-2.9850779718801377,1,0
1,99,0,19.45427249657031,200000.0,6.075112270475095,2574,324,39.714567377451644,3.4179918257152258,3.6820217737261984,1,12.206072645530174,-8.545727503429688,1,3
4,176,0,27.897169705198802,45093.80790911161,5.1394754352232015,2996,478,39.051777222258806,3.93472953890551,3.2153012966615493,0,10.7165002191492,-0.10283029480119765,0,0
2,87,0,28.70245714529531,28900.74748673343,4.650149649079963,4311,439,38.76811080080331,3.938994543294579,3.305809724964715,0,10.271622738358893,0.702457145295309,1,0
1,400,0,28.4628052700704,71751.04851519412,5.359667807815921,3383,530,38.38023502677144,4.1684432411675285,3.1923465444572208,0,11.180957746967275,0.46280527007040106,0,0
2,144,0,34.45350637768677,25827.233574893296,4.297193103627143,3304,497,38.67898950157475,3.9376191808975363,3.06514767523638,0,10.159184779111138,6.453506377686772,0,0
3,85,0,33.75474790383167,79507.01910343191,4.608296723872086,3860,544,38.75100879905588,4.050696219043408,3.1658778957044498,0,11.283600587354243,5.754747903831671,1,0
4,51,0,30.545771483069945,62837.148301017536,4.535928875368722,4834,352,39.02251487479943,4.197327438147841,3.1927136905986604,0,11.048301711025033,2.545771483069945,1,1
2,217,0,22.893062436619076,30231.562121668554,5.045589645367853,4034,541,38.59090090323684,3.800325150925246,3.0845018273920126,0,10.31664176098915,-5.106937563380924,0,0
4,89,0,27.734503501973137,70552.2885039502,4.21146245879298,3813,503,38.9532937690105,4.105745134757545,3.4115484142967216,0,11.164109394798093,-0.26549649802686304,1,0
3,92,0,21.835021768890787,1130568.1317240205,6.4190944429621215,2348,302,39.536346803808016,3.126480114444039,3.5363070374686196,1,13.938230835778498,-6.164978231109213,1,3
2,127,0,13.980920018172228,870793.089067952,5.49123382846553,2567,354,39.43200594357789,2.4900672756958984,3.459714978752014,1,13.677159672008731,-14.019079981827772,0,3
3,41,0,38.44504733793854,91373.19656484891,5.022451846264375,4123,479,39.14808213269576,3.930949569471367,3.41380777659719,0,11.42270746022091,10.44504733793854,1,0
2,28,0,27.475680788493516,43945.258564973956,4.583196773715558,2294,483,38.49488767334415,3.696884482120905,3.531409663867396,0,10.690700014812906,-0.5243192115064836,1,1
2,36,0,27.595967607349777,200000.0,5.543263434413819,3200,347,39.5040431919962,2.9595381542166788,2.9575390176505634,1,12.206072645530174,-0.4040323926502225,1,2
2,53,0,26.7472987015282,10000.0,4.689431337724025,4120,461,38.34086227210481,3.5646359921570987,3.269841089328438,0,9.210340371976184,-1.2527012984717985,1,0
1,176,0,28.99576414960942,10000.0,4.558549533546228,3620,455,38.78445227397897,4.119038996320402,2.85385888204173,0,9.210340371976184,0.9957641496094212,0,0
3,45,0,20.554114811939513,226984.53245015338,5.0,3090,375,40.19221202565642,3.281877925316229,3.7609682162056637,1,12.332637155155865,-7.445885188060487,1,2
5,96,0,32.42053846814585,41706.38739773659,4.541420136373361,3608,506,39.254242456343924,3.5696657137975967,3.0289263142874683,0,10.638409571062473,4.42053846814585,1,1
4,87,0,22.35118747544502,18004.932686157583,4.276755031448482,4791,432,38.997641219158155,3.4790452278546553,3.0605831524202785,0,9.79840103745658,-5.64881252455498,1,0
2,13,0,18.524849981019035,1670911.3728219904,6.3535540356521025,3536,319,39.16796972439473,2.7539058016549807,3.674713558796233,1,14.328879767763997,-9.475150018980965,1,1
2,255,0,24.835498340336645,24200.23702847539,4.384565315076343,3439,506,39.08902870139532,3.5196490401851626,3.145061773633548,0,10.09411770666191,-3.1645016596633546,0,0
5,160,0,27.096973414038295,32693.043686237434,4.706123633134399,3620,465,38.65861389509437,3.260720878631272,3.36685528434083,0,10.394917602947107,-0.9030265859617046,0,0
1,5,0,33.058410813594065,40766.16491374031,5.125770036505262,3307,482,38.720564669983524,3.865631883243011,2.9888673146514857,0,10.615607725010078,5.058410813594065,1,0
3,266,0,38.44399526470572,13826.88166452099,4.634458420866765,4011,525,38.19495861411047,3.556612916037051,3.2302970145679355,0,9.534369923061766,10.44399526470572,0,0
4,265,0,32.28634771094589,11550.625010916932,4.3070043129279725,3960,495,38.43351976271005,4.532269148032214,3.1539162089344353,0,9.354494827985159,4.28634771094589,0,0
2,78,0,24.498765717893612,41561.3528384311,4.706848233368594,4355,473,38.68364770909976,3.4562535859327186,3.012413304236729,0,10.634925996137445,-3.501234282106388,1,0
1,56,0,26.095346834792757,27015.069911371986,5.017848451731409,4603,512,38.34754834144776,4.182410008552927,3.221464092330435,0,10.204150134147184,-1.9046531652072431,1,0
3,150,0,30.579655898013044,767848.3526585652,6.487151801367436,2259,386,39.25343034669223,3.446142971134401,3.4093675562911065,1,13.551347535156689,2.579655898013044,0,3
1,224,1,30.95408728504475,106557.6956162894,5.226049656295894,3941,545,38.451734198939484,3.8518224702771486,3.4333659147543756,0,11.576441860317878,2.95408728504475,0,0
4,236,0,25.654613323562284,28123.640137980336,4.447103486942999,3586,424,38.919093164798056,3.540812559900493,3.2779562021314548,0,10.244365787688203,-2.345386676437716,0,0
1,114,1,34.876175244205136,17230.284553809175,5.259597111643348,4116,482,39.084728971657064,4.122231418232288,3.3132143562234155,0,9.75442384440645,6.876175244205136,0,0
1,103,0,37.41301691997144,14411.843414994342,4.333167147555549,4208,437,38.32021826383123,3.745578350872022,2.775850212810795,0,9.575805606904321,9.41301691997144,0,0
2,177,0,27.054819586537995,129416.57714593595,4.736065334006351,3709,497,38.87777577128255,3.9311986603698204,3.200992963755507,0,11.770791760617685,-0.9451804134620048,0,0
2,88,0,28.652612288018204,10449.69392614103,4.704684258619679,4070,431,38.73646299156911,4.038529606725806,3.03624062331303,0,9.25432796759952,0.6526122880182044,1,0
2,116,1,27.976256578267648,56385.96490395309,4.618118963714249,4464,538,38.654007725382186,3.7245808751623786,3.3567880984775327,0,10.939975557297355,-0.023743421732351777,0,0
4,95,0,27.394261686112436,137835.49318304248,4.4927272872632615,3034,594,38.75777786359406,3.815765634527139,3.1250289555626587,0,11.833816174664982,-0.6057383138875636,1,0
3,266,0,29.06046636029891,24104.454497664552,4.35304488368568,3470,430,38.86090322989341,3.76288007804643,3.236559850581316,0,10.09015193632705,1.0604663602989106,0,0
2,159,0,24.23215654098247,115437.62463595033,4.3095517640039915,4012,430,38.83571476293692,3.641982198508426,3.140247009156875,0,11.656485616624394,-3.7678434590175307,0,0
3,22,0,26.677018171414122,39742.22497641224,4.82417892093403,3202,407,38.54838979346364,4.1473623964346515,3.275283875706739,0,10.590169502873,-1.3229818285858777,1,0
3,139,0,28.62875280015578,60159.535479639584,4.755756252379208,2535,540,38.78292171372972,3.9581113405910826,3.4377177615122205,0,11.004755237178346,0.6287528001557803,0,1
1,37,0,22.90461214673397,94871.07333042785,5.258443360711677,4046,419,38.65805287167145,3.8431085300627617,3.0447477962450447,0,11.460274126019854,-5.095387853266029,1,0
2,173,0,29.316559990938547,24332.90495998726,4.247944424006223,4355,511,39.283156508224295,3.399594636484393,3.0954238313892715,0,10.099584826923374,1.316559990938547,0,1
1,147,1,28.780072816988543,221557.99419089215,6.605538600258326,1281,348,39.89115583216553,3.5299159567098357,3.7392249097985717,1,12.30843965898678,0.7800728169885431,0,3
1,71,0,21.205559589805798,45321.56438580155,4.68152723798,3032,461,39.1333825224625,4.420263148311216,3.3218783973747277,0,10.721538233209063,-6.794440410194202,1,0
5,57,0,24.837692962872705,17180.68075899953,4.995434712643042,3481,488,39.083369032309946,4.33486938276345,3.1769265155447695,0,9.751540819840477,-3.162307037127295,1,0
1,70,0,27.615273685739766,234223.0628123689,6.230857601811607,2265,273,39.05442722037206,4.148500118198175,3.6188132928963372,1,12.364029200158093,-0.3847263142602344,1,2
3,80,0,25.05351029754212,340227.68001712585,6.707368716723016,1924,377,39.42423965430748,3.1339387235868195,3.784385713304822,1,12.737370319587958,-2.9464897024578818,1,3
4,171,0,27.653528061855567,44664.1981501362,5.233980162882778,3613,462,38.47716791719625,4.812546477828181,2.870051633912433,0,10.706927523442298,-0.34647193814443256,0,0
5,79,0,9.83885320704021,200000.0,5.623612370100462,2179,294,39.201476980042074,2.8311470352639065,3.239190783193208,1,12.206072645530174,-18.16114679295979,1,3
1,225,0,27.44519459514478,19297.088729334984,5.882600286985236,4483,530,38.586150088423175,3.5200495466363115,3.436014461045694,0,9.867709520475383,-0.5548054048552196,0,0
